,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,position,created_at,full_text,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
186,748337862848962560,2016-06-30 02:10:24,Vine - Make a Scene,SWIM AWAY PUPPER SWIM AWAY 13/10 #BarkWeek  https://t.co/QGGhZoTcwy,https://vine.co/v/h5aDaFthX6O,13.0,10,None,pupper,Thu Jun 30 02:10:24 +0000 2016,SWIM AWAY PUPPER SWIM AWAY 13/10 #BarkWeek  https://t.co/QGGhZoTcwy,4673,8415,,,,,,,,,,,
187,747963614829678593,2016-06-29 01:23:16,Twitter for iPhone,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,https://twitter.com/dog_rates/status/747963614829678593/photo/1,10.0,10,None,pupper,Wed Jun 29 01:23:16 +0000 2016,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,2433,6360,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,1.0,kelpie,0.307672,True,Irish_terrier,0.197486,True,dingo,0.105475,False
188,747651430853525504,2016-06-28 04:42:46,Twitter for iPhone,Other pupper asked not to have his identity shared. Probably just embarrassed about the headbutt. Also 12/10 it'll be ok mystery pup,,12.0,10,None,pupper,Tue Jun 28 04:42:46 +0000 2016,Other pupper asked not to have his identity shared. Probably just embarrassed about the headbutt. Also 12/10 it'll be ok mystery pup,0,0,,,,,,,,,,,
189,747242308580548608,2016-06-27 01:37:04,Twitter for iPhone,RT @dog_rates: This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://…,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",13.0,10,None,pupper,Mon Jun 27 01:37:04 +0000 2016,RT @dog_rates: This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://\u2026,0,0,,,,,,,,,,,
190,744223424764059648,2016-06-18 17:41:06,Twitter for iPhone,"This is actually a pupper and I'd pet it so well. 12/10
https://t.co/RNqS7C4Y4N",https://twitter.com/strange_animals/status/672108316018024452,12.0,10,actually,pupper,Sat Jun 18 17:41:06 +0000 2016,This is actually a pupper and I'd pet it so well. 12/10\nhttps://t.co/RNqS7C4Y4N,423,1857,,,,,,,,,,,
191,743222593470234624,2016-06-15 23:24:09,Twitter for iPhone,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,https://twitter.com/dog_rates/status/743222593470234624/photo/1,12.0,10,a,pupper,Wed Jun 15 23:24:09 +0000 2016,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,2151,6764,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1.0,kuvasz,0.350629,True,soft-coated_wheaten_terrier,0.182782,True,golden_retriever,0.08766239999999999,True
192,742465774154047488,2016-06-13 21:16:49,Twitter for iPhone,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z","https://twitter.com/dog_rates/status/742465774154047488/photo/1,https://twitter.com/dog_rates/status/742465774154047488/photo/1",14.0,10,None,pupper,Mon Jun 13 21:16:49 +0000 2016,Was just informed about this hero pupper and others like her. Another 14/1,4363,7886,,,,,,,,,,,
193,742150209887731712,2016-06-13 00:22:53,Twitter for iPhone,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,https://twitter.com/dog_rates/status/742150209887731712/photo/1,8.0,10,Edmund,pupper,Mon Jun 13 00:22:53 +0000 2016,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,1771,5624,,,,,,,,,,,
194,741743634094141440,2016-06-11 21:27:17,Twitter for iPhone,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,"https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1",11.0,10,Aqua,pupper,Sat Jun 11 21:27:17 +0000 2016,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,3121,8905,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1.0,Labrador_retriever,0.786089,True,flat-coated_retriever,0.0486524,True,Chesapeake_Bay_retriever,0.0346933,True
195,741067306818797568,2016-06-10 00:39:48,Twitter for iPhone,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,https://twitter.com/dog_rates/status/741067306818797568/photo/1,12.0,10,just,pupper,Fri Jun 10 00:39:48 +0000 2016,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,3492,10295,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1.0,golden_retriever,0.843799,True,Labrador_retriever,0.0529559,True,kelpie,0.0357111,True
196,740676976021798912,2016-06-08 22:48:46,Twitter for iPhone,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",https://twitter.com/dog_rates/status/740676976021798912/photo/1,11.0,10,Baloo,pupper,Wed Jun 08 22:48:46 +0000 2016,Meet Baloo. He's expecting a fast ground bal,7685,19797,,,,,,,,,,,
197,739606147276148736,2016-06-05 23:53:41,Twitter for iPhone,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1",9.0,10,Benji,pupper,Sun Jun 05 23:53:41 +0000 2016,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,1867,5878,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,3.0,Blenheim_spaniel,0.933755,True,cocker_spaniel,0.0417194,True,Brittany_spaniel,0.00671256,True
198,736392552031657984,2016-05-28 03:04:00,Vine - Make a Scene,Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated https://t.co/u1ulQ5heLX,https://vine.co/v/iEggaEOiLO3,13.0,10,mad,pupper,Sat May 28 03:04:00 +0000 2016,Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated https://t.co/u1ulQ5heLX,8365,19376,,,,,,,,,,,
199,736365877722001409,2016-05-28 01:18:00,Twitter for iPhone,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,"https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1",11.0,10,Rory,pupper,Sat May 28 01:18:00 +0000 2016,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,1401,4353,,,,,,,,,,,
200,735648611367784448,2016-05-26 01:47:51,Twitter for iPhone,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,https://twitter.com/dog_rates/status/735648611367784448/photo/1,12.0,10,None,pupper,Thu May 26 01:47:51 +0000 2016,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,1230,4382,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,1.0,Pembroke,0.462594,True,seat_belt,0.261854,False,Cardigan,0.151698,True
201,735137028879360001,2016-05-24 15:55:00,Twitter for iPhone,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,https://twitter.com/dog_rates/status/735137028879360001/photo/1,9.0,10,Buckley,pupper,Tue May 24 15:55:00 +0000 2016,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,1089,3412,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,1.0,Walker_hound,0.413535,True,beagle,0.233891,True,English_foxhound,0.164943,True
202,733109485275860992,2016-05-19 01:38:16,Twitter for iPhone,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",https://twitter.com/dog_rates/status/733109485275860992/photo/1,12.0,10,None,pupper,Thu May 19 01:38:16 +0000 2016,Like father (doggo,17522,44456,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1.0,golden_retriever,0.945523,True,Labrador_retriever,0.0423191,True,doormat,0.00395626,False
203,730573383004487680,2016-05-12 01:40:42,Twitter for iPhone,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,"https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1",10.0,10,Rooney,pupper,Thu May 12 01:40:42 +0000 2016,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,2422,5377,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,2.0,American_Staffordshire_terrier,0.810158,True,Labrador_retriever,0.058204999999999986,True,Weimaraner,0.027929500000000003,True
204,728035342121635841,2016-05-05 01:35:26,Twitter for iPhone,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,"https://twitter.com/dog_rates/status/728035342121635841/photo/1,https://twitter.com/dog_rates/status/728035342121635841/photo/1",12.0,10,all,pupper,Thu May 05 01:35:26 +0000 2016,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,1867,4932,,,,,,,,,,,
205,728015554473250816,2016-05-05 00:16:48,Twitter for iPhone,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,https://twitter.com/dog_rates/status/728015554473250816/photo/1,11.0,10,Rueben,pupper,Thu May 05 00:16:48 +0000 2016,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,1214,4455,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,1.0,cocker_spaniel,0.384559,True,golden_retriever,0.091661,True,sandbar,0.0817989,False
206,727524757080539137,2016-05-03 15:46:33,Twitter for iPhone,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,"https://twitter.com/dog_rates/status/727524757080539137/photo/1,https://twitter.com/dog_rates/status/727524757080539137/photo/1",10.0,10,None,pupper,Tue May 03 15:46:33 +0000 2016,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,1374,4872,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,2.0,Pomeranian,0.958834,True,Chihuahua,0.0240992,True,chow,0.00394105,True
207,727314416056803329,2016-05-03 01:50:44,Twitter for iPhone,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,"https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1",11.0,10,None,pupper,Tue May 03 01:50:44 +0000 2016,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,831,3605,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,2.0,toy_poodle,0.827469,True,miniature_poodle,0.16076,True,Tibetan_terrier,0.00173075,True
208,725786712245440512,2016-04-28 20:40:11,Twitter for iPhone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,https://twitter.com/dog_rates/status/725786712245440512/photo/1,11.0,10,Lillie,pupper,Thu Apr 28 20:40:11 +0000 2016,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,1520,4511,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,1.0,chow,0.33576100000000003,True,Samoyed,0.167173,True,kuvasz,0.145715,True
209,724405726123311104,2016-04-25 01:12:38,Twitter for iPhone,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,https://twitter.com/dog_rates/status/724405726123311104/photo/1,10.0,10,Ashleigh,pupper,Mon Apr 25 01:12:38 +0000 2016,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,1841,5772,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,1.0,golden_retriever,0.240695,True,cocker_spaniel,0.202444,True,feather_boa,0.159348,False
210,724004602748780546,2016-04-23 22:38:43,Twitter for iPhone,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,"https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1",11.0,10,Luther,pupper,Sat Apr 23 22:38:43 +0000 2016,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,1783,4535,,,,,,,,,,,
211,721001180231503872,2016-04-15 15:44:11,Twitter for iPhone,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,https://twitter.com/dog_rates/status/721001180231503872/photo/1,11.0,10,Oliver,pupper,Fri Apr 15 15:44:11 +0000 2016,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,685,2733,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,1.0,Samoyed,0.950053,True,washbasin,0.00632139,False,tub,0.00624335,False
212,720340705894408192,2016-04-13 19:59:42,Twitter for iPhone,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,https://twitter.com/dog_rates/status/720340705894408192/photo/1,10.0,10,Derek,pupper,Wed Apr 13 19:59:42 +0000 2016,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,1092,3115,,,,,,,,,,,
213,719704490224398336,2016-04-12 01:51:36,Twitter for iPhone,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,https://twitter.com/dog_rates/status/719704490224398336/photo/1,12.0,10,Clyde,pupper,Tue Apr 12 01:51:36 +0000 2016,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,1628,4954,,,,,,,,,,,
214,717790033953034240,2016-04-06 19:04:14,Twitter for iPhone,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",https://twitter.com/dog_rates/status/717790033953034240/photo/1,10.0,10,None,pupper,Wed Apr 06 19:04:14 +0000 2016,Here's a badass mystery pupper. You weren't aware that you owe him mone,1263,3155,,,,,,,,,,,
215,717009362452090881,2016-04-04 15:22:08,Twitter for iPhone,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,https://twitter.com/dog_rates/status/717009362452090881/photo/1,10.0,10,Smokey,pupper,Mon Apr 04 15:22:08 +0000 2016,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,1098,3565,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,1.0,Siberian_husky,0.506154,True,Eskimo_dog,0.269656,True,malamute,0.0606585,True
216,716447146686459905,2016-04-03 02:08:05,Vine - Make a Scene,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,https://vine.co/v/eMmXVPn5eQK,13.0,10,Ozzy,pupper,Sun Apr 03 02:08:05 +0000 2016,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,6594,14263,,,,,,,,,,,
217,712309440758808576,2016-03-22 16:06:19,Twitter for iPhone,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",https://twitter.com/stickergrub/status/709919141004595201,12.0,10,None,pupper,Tue Mar 22 16:06:19 +0000 2016,"Reminder that we made our first set of stickers available! All are 12/10 would stick\nUse code \""pupper\"" at checkout\ud83d\udc36\n\nhttps://t.co/kJIMNyMNKV",26,269,,,,,,,,,,,
218,711968124745228288,2016-03-21 17:30:03,Twitter for iPhone,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,https://twitter.com/dog_rates/status/711968124745228288/photo/1,10.0,10,Winston,pupper,Mon Mar 21 17:30:03 +0000 2016,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,2584,8738,,,,,,,,,,,
219,711008018775851008,2016-03-19 01:54:56,Twitter for iPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,https://twitter.com/dog_rates/status/711008018775851008/photo/1,11.0,10,Chuckles,pupper,Sat Mar 19 01:54:56 +0000 2016,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,703,3255,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1.0,French_bulldog,0.731405,True,Boston_bull,0.150672,True,pug,0.0218109,True
220,710117014656950272,2016-03-16 14:54:24,Twitter for iPhone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,"https://twitter.com/dog_rates/status/710117014656950272/photo/1,https://twitter.com/dog_rates/status/710117014656950272/photo/1",11.0,10,None,pupper,Wed Mar 16 14:54:24 +0000 2016,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,2224,5975,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,2.0,toy_poodle,0.802092,True,miniature_poodle,0.111647,True,cocker_spaniel,0.0628662,True
221,708845821941387268,2016-03-13 02:43:08,Twitter for iPhone,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,"https://twitter.com/dog_rates/status/708845821941387268/photo/1,https://twitter.com/dog_rates/status/708845821941387268/photo/1",9.0,10,None,pupper,Sun Mar 13 02:43:08 +0000 2016,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,1008,3217,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,1.0,schipperke,0.74564,True,kelpie,0.167853,True,Boston_bull,0.0147629,True
222,707411934438625280,2016-03-09 03:45:22,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",https://twitter.com/dog_rates/status/707411934438625280/photo/1,11.0,10,None,pupper,Wed Mar 09 03:45:22 +0000 2016,"\""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius.\"" Both 11/10 https://t.co/uQsCJ8pf51",670,2475,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,1.0,Lakeland_terrier,0.7382770000000001,True,Airedale,0.0285149,True,giant_schnauzer,0.0248763,True
223,707315916783140866,2016-03-08 21:23:50,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10.0,10,Finnegus,pupper,Tue Mar 08 21:23:50 +0000 2016,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,725,2691,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,2.0,Bernese_mountain_dog,0.979235,True,Shetland_sheepdog,0.0110368,True,Appenzeller,0.00397111,True
224,706310011488698368,2016-03-06 02:46:44,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,"https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://twitter.com/dog_rates/status/706310011488698368/photo/1",12.0,10,None,pupper,Sun Mar 06 02:46:44 +0000 2016,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,8987,23355,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,1.0,Pembroke,0.6981649999999999,True,Chihuahua,0.105834,True,bloodhound,0.0620304,True
225,705975130514706432,2016-03-05 04:36:02,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,"https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",10.0,10,Adele,pupper,Sat Mar 05 04:36:02 +0000 2016,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,838,3386,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1.0,Staffordshire_bullterrier,0.5877640000000001,True,American_Staffordshire_terrier,0.281429,True,bull_mastiff,0.0947981,True
226,705786532653883392,2016-03-04 16:06:36,Twitter for iPhone,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",https://twitter.com/dog_rates/status/705786532653883392/photo/1,11.0,10,None,pupper,Fri Mar 04 16:06:36 +0000 2016,Seriousl,592,2125,,,,,,,,,,,
227,705428427625635840,2016-03-03 16:23:38,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,https://twitter.com/dog_rates/status/705428427625635840/photo/1,11.0,10,Ambrose,pupper,Thu Mar 03 16:23:38 +0000 2016,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,1924,4173,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1.0,Chihuahua,0.774792,True,quilt,0.0730794,False,Pembroke,0.0223651,True
228,704859558691414016,2016-03-02 02:43:09,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,https://twitter.com/dog_rates/status/704859558691414016/photo/1,10.0,10,a,pupper,Wed Mar 02 02:43:09 +0000 2016,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,609,2452,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,1.0,pug,0.284428,True,teddy,0.156339,False,mitten,0.138915,False
229,704761120771465216,2016-03-01 20:11:59,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",13.0,10,None,pupper,Tue Mar 01 20:11:59 +0000 2016,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,3244,7243,,,,,,,,,,,
230,704347321748819968,2016-02-29 16:47:42,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,https://twitter.com/dog_rates/status/704347321748819968/photo/1,10.0,10,Ralphson,pupper,Mon Feb 29 16:47:42 +0000 2016,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,390,1722,,,,,,,,,,,
231,704134088924532736,2016-02-29 02:40:23,Vine - Make a Scene,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,https://vine.co/v/igW2OEwu9vg,12.0,10,None,pupper,Mon Feb 29 02:40:23 +0000 2016,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,518,1649,,,,,,,,,,,
232,703611486317502464,2016-02-27 16:03:45,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,https://twitter.com/dog_rates/status/703611486317502464/photo/1,10.0,10,Scooter,pupper,Sat Feb 27 16:03:45 +0000 2016,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,1698,4214,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1.0,Pembroke,0.756441,True,basenji,0.126621,True,Cardigan,0.08011669999999999,True
233,703407252292673536,2016-02-27 02:32:12,Twitter for iPhone,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,https://twitter.com/dog_rates/status/703407252292673536/photo/1,10.0,10,None,pupper,Sat Feb 27 02:32:12 +0000 2016,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,779,2677,,,,,,,,,,,
234,703268521220972544,2016-02-26 17:20:56,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,https://twitter.com/dog_rates/status/703268521220972544/photo/1,12.0,10,None,pupper,Fri Feb 26 17:20:56 +0000 2016,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,617,2143,,,,,,,,,,,
235,702598099714314240,2016-02-24 20:56:55,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",https://twitter.com/dog_rates/status/702598099714314240/photo/1,11.0,10,Sansa,pupper,Wed Feb 24 20:56:55 +0000 2016,This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a puppe,3691,11278,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,1.0,kelpie,0.219179,True,badger,0.13358399999999998,False,Siamese_cat,0.07443999999999999,False
236,701805642395348998,2016-02-22 16:27:58,Vine - Make a Scene,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,https://vine.co/v/ivV6Y37mH5Z,11.0,10,None,pupper,Mon Feb 22 16:27:58 +0000 2016,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,1890,3738,,,,,,,,,,,
237,701545186879471618,2016-02-21 23:13:01,Twitter for iPhone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,https://twitter.com/dog_rates/status/701545186879471618/photo/1,10.0,10,Millie,pupper,Sun Feb 21 23:13:01 +0000 2016,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,678,2892,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,1.0,Border_collie,0.280893,True,Cardigan,0.11255,True,toy_terrier,0.0533172,True
